unique_id,image_name,material,defect_type,label,image_path
grid_train_grid_good_019.png,019.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/019.png
grid_train_grid_good_020.png,020.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/020.png
grid_train_grid_good_021.png,021.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/021.png
grid_train_grid_good_022.png,022.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/022.png
grid_train_grid_good_023.png,023.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/023.png
grid_train_grid_good_024.png,024.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/024.png
grid_train_grid_good_025.png,025.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/025.png
grid_train_grid_good_026.png,026.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/026.png
grid_train_grid_good_027.png,027.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/027.png
grid_train_grid_good_028.png,028.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/028.png
grid_train_grid_good_029.png,029.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/029.png
grid_train_grid_good_030.png,030.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/030.png
grid_train_grid_good_031.png,031.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/031.png
grid_train_grid_good_032.png,032.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/032.png
grid_train_grid_good_033.png,033.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/033.png
grid_train_grid_good_034.png,034.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/034.png
grid_train_grid_good_035.png,035.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/035.png
grid_train_grid_good_036.png,036.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/036.png
grid_train_grid_good_037.png,037.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/037.png
grid_train_grid_good_038.png,038.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/038.png
grid_train_grid_good_039.png,039.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/039.png
grid_train_grid_good_040.png,040.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/040.png
grid_train_grid_good_041.png,041.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/041.png
grid_train_grid_good_042.png,042.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/042.png
grid_train_grid_good_043.png,043.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/043.png
grid_train_grid_good_044.png,044.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/044.png
grid_train_grid_good_045.png,045.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/045.png
grid_train_grid_good_046.png,046.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/046.png
grid_train_grid_good_047.png,047.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/047.png
grid_train_grid_good_048.png,048.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/048.png
grid_train_grid_good_049.png,049.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/049.png
grid_train_grid_good_050.png,050.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/050.png
grid_train_grid_good_051.png,051.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/051.png
grid_train_grid_good_052.png,052.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/052.png
grid_train_grid_good_053.png,053.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/053.png
grid_train_grid_good_054.png,054.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/054.png
grid_train_grid_good_055.png,055.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/055.png
grid_train_grid_good_056.png,056.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/056.png
grid_train_grid_good_057.png,057.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/057.png
grid_train_grid_good_058.png,058.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/058.png
grid_train_grid_good_059.png,059.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/059.png
grid_train_grid_good_060.png,060.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/060.png
grid_train_grid_good_061.png,061.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/061.png
grid_train_grid_good_062.png,062.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/062.png
grid_train_grid_good_063.png,063.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/063.png
grid_train_grid_good_064.png,064.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/064.png
grid_train_grid_good_065.png,065.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/065.png
grid_train_grid_good_066.png,066.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/066.png
grid_train_grid_good_067.png,067.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/067.png
grid_train_grid_good_068.png,068.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/068.png
grid_train_grid_good_069.png,069.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/069.png
grid_train_grid_good_070.png,070.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/070.png
grid_train_grid_good_071.png,071.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/071.png
grid_train_grid_good_072.png,072.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/072.png
grid_train_grid_good_073.png,073.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/073.png
grid_train_grid_good_074.png,074.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/074.png
grid_train_grid_good_075.png,075.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/075.png
grid_train_grid_good_076.png,076.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/076.png
grid_train_grid_good_077.png,077.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/077.png
grid_train_grid_good_078.png,078.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/078.png
grid_train_grid_good_079.png,079.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/079.png
grid_train_grid_good_080.png,080.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/080.png
grid_train_grid_good_081.png,081.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/081.png
grid_train_grid_good_082.png,082.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/082.png
grid_train_grid_good_083.png,083.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/083.png
grid_train_grid_good_084.png,084.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/084.png
grid_train_grid_good_085.png,085.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/085.png
grid_train_grid_good_086.png,086.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/086.png
grid_train_grid_good_087.png,087.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/087.png
grid_train_grid_good_088.png,088.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/088.png
grid_train_grid_good_089.png,089.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/089.png
grid_train_grid_good_090.png,090.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/090.png
grid_train_grid_good_091.png,091.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/091.png
grid_train_grid_good_092.png,092.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/092.png
grid_train_grid_good_093.png,093.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/093.png
grid_train_grid_good_094.png,094.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/094.png
grid_train_grid_good_095.png,095.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/095.png
grid_train_grid_good_096.png,096.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/096.png
grid_train_grid_good_097.png,097.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/097.png
grid_train_grid_good_098.png,098.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/098.png
grid_train_grid_good_099.png,099.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/099.png
grid_train_grid_good_100.png,100.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/100.png
grid_train_grid_good_101.png,101.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/101.png
grid_train_grid_good_102.png,102.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/102.png
grid_train_grid_good_103.png,103.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/103.png
grid_train_grid_good_104.png,104.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/104.png
grid_train_grid_good_105.png,105.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/105.png
grid_train_grid_good_106.png,106.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/106.png
grid_train_grid_good_107.png,107.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/107.png
grid_train_grid_good_108.png,108.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/108.png
grid_train_grid_good_109.png,109.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/109.png
grid_train_grid_good_110.png,110.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/110.png
grid_train_grid_good_111.png,111.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/111.png
grid_train_grid_good_112.png,112.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/112.png
grid_train_grid_good_113.png,113.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/113.png
grid_train_grid_good_114.png,114.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/114.png
grid_train_grid_good_115.png,115.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/115.png
grid_train_grid_good_116.png,116.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/116.png
grid_train_grid_good_117.png,117.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/117.png
grid_train_grid_good_118.png,118.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/118.png
grid_train_grid_good_119.png,119.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/119.png
grid_train_grid_good_120.png,120.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/120.png
grid_train_grid_good_121.png,121.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/121.png
grid_train_grid_good_122.png,122.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/122.png
grid_train_grid_good_123.png,123.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/123.png
grid_train_grid_good_124.png,124.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/124.png
grid_train_grid_good_125.png,125.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/125.png
grid_train_grid_good_126.png,126.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/126.png
grid_train_grid_good_127.png,127.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/127.png
grid_train_grid_good_128.png,128.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/128.png
grid_train_grid_good_129.png,129.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/129.png
grid_train_grid_good_130.png,130.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/130.png
grid_train_grid_good_131.png,131.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/131.png
grid_train_grid_good_132.png,132.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/132.png
grid_train_grid_good_133.png,133.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/133.png
grid_train_grid_good_134.png,134.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/134.png
grid_train_grid_good_135.png,135.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/135.png
grid_train_grid_good_136.png,136.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/136.png
grid_train_grid_good_137.png,137.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/137.png
grid_train_grid_good_138.png,138.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/138.png
grid_train_grid_good_139.png,139.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/139.png
grid_train_grid_good_140.png,140.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/140.png
grid_train_grid_good_141.png,141.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/141.png
grid_train_grid_good_142.png,142.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/142.png
grid_train_grid_good_143.png,143.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/143.png
grid_train_grid_good_144.png,144.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/144.png
grid_train_grid_good_145.png,145.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/145.png
grid_train_grid_good_146.png,146.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/146.png
grid_train_grid_good_147.png,147.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/147.png
grid_train_grid_good_148.png,148.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/148.png
grid_train_grid_good_149.png,149.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/149.png
grid_train_grid_good_150.png,150.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/150.png
grid_train_grid_good_151.png,151.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/151.png
grid_train_grid_good_152.png,152.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/152.png
grid_train_grid_good_153.png,153.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/153.png
grid_train_grid_good_154.png,154.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/154.png
grid_train_grid_good_155.png,155.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/155.png
grid_train_grid_good_156.png,156.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/156.png
grid_train_grid_good_157.png,157.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/157.png
grid_train_grid_good_158.png,158.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/158.png
grid_train_grid_good_159.png,159.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/159.png
grid_train_grid_good_160.png,160.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/160.png
grid_train_grid_good_161.png,161.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/161.png
grid_train_grid_good_162.png,162.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/162.png
grid_train_grid_good_163.png,163.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/163.png
grid_train_grid_good_164.png,164.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/164.png
grid_train_grid_good_165.png,165.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/165.png
grid_train_grid_good_166.png,166.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/166.png
grid_train_grid_good_167.png,167.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/167.png
grid_train_grid_good_168.png,168.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/168.png
grid_train_grid_good_169.png,169.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/169.png
grid_train_grid_good_170.png,170.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/170.png
grid_train_grid_good_171.png,171.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/171.png
grid_train_grid_good_172.png,172.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/172.png
grid_train_grid_good_173.png,173.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/173.png
grid_train_grid_good_174.png,174.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/174.png
grid_train_grid_good_175.png,175.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/175.png
grid_train_grid_good_176.png,176.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/176.png
grid_train_grid_good_177.png,177.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/177.png
grid_train_grid_good_178.png,178.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/178.png
grid_train_grid_good_179.png,179.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/179.png
grid_train_grid_good_180.png,180.png,grid_train,grid_good,0,/content/drive/MyDrive/AnomalyDetection/Datamining_dataset/Train/grid_train/grid_good/180.png
